5455	6738
6559	5156
6623	6675
4020	6652
3403	2991
3738	3144
3738	5339
3927	6756
3608	6652
3678	250
2124	6030
6648	6584
6560	6610
365	270
5229	4137
1205	5037
3738	2682
87	5901
3009	5945
712	6666
1553	6030
6972	6631
1957	6589
3734	4507
49	6680
220	6571
6556	6689
380	4104
49	3054
113	6695
3065	6606
3869	6582
410	6734
5901	6251
6178	6675
4161	4942
531	5037
5031	3983
6559	1059
4664	6557
3901	6741
2366	3617
5901	6605
3107	6636
3738	6972
3869	6699
2161	6569
5901	3172
221	1156
3738	6604
630	3060
319	6233
6948	6680
6604	4380
2682	653
2250	3704
2759	6583
1957	3797
3626	6178
6812	6563
3678	6975
516	1294
2745	1529
6582	5808
1696	6607
3738	6739
2747	5264
2366	2682
370	3738
3651	6574
1794	6568
6691	653
1059	5946
270	6736
1156	4920
6556	6623
1156	6178
2161	3738
2941	6508
1957	6778
6731	5691
5703	6573
55	842
1157	4664
6670	5874
319	6674
6660	6638
3842	1397
3752	6658
891	6657
72	2706
1156	5788
712	6661
19	6782
2638	6623
6563	6449
942	6980
2250	5702
4001	6790
2461	6559
587	3009
4015	3738
2943	2461
370	4880
3403	2440
13	2408
319	5128
6178	5901
2161	4340
6178	6308
608	6178
58	5027
6598	1553
4001	6573
990	6578
3869	2638
1067	6925
4137	5037
5037	5037
6976	3491
3738	6699
92	3989
1188	5200
2492	6308
1067	7017
82	6063
5702	6557
3030	6583
5037	6712
3087	1812
3328	1067
6666	6555
6569	1156
5494	653
1156	6953
6006	6449
1001	7016
72	6979
4001	6632
6029	2663
3651	5037
410	5499
67	6602
158	3639
2056	653
3927	3328
6178	1892
3144	5901
3199	6138
3738	6178
1243	4559
1067	6555
1156	5016
615	6765
4484	6611
319	6555
5623	6582
3060	6595
4379	4245
3738	1794
3260	6612
3272	5414
2402	6731
1403	6653
5343	5037
1957	4394
19	6604
5601	6178
1156	7017
4731	6569
5037	6716
2745	4760
5156	6582
3062	6972
5359	5037
5601	6709
6732	5921
51	6578
3092	6595
2461	5200
55	6787
6687	6972
3738	6744
5229	6562
5533	6424
2161	5259
5901	6178
5264	6601
4941	4077
1957	6656
3100	6233
3170	6646
3734	6735
1205	6631
3172	6701
2161	6666
4445	6704
438	6030
6680	5477
3738	1022
8157	6661
3285	6571
3060	6754
5259	6604
380	6709
3030	7030
339	5642
8086	3725
2941	6595
1044	6779
4279	5901
49	3260
4332	6178
4001	6604
4444	6623
2638	3725
1036	4445
3639	6972
1423	6788
3738	5376
5334	5414
4484	6701
1696	6178
1957	6700
404	3062
2366	4020
3947	6617
5533	2161
4001	3738
5343	4941
4020	6807
1397	6686
5383	7031
3260	5156
6623	6587
6128	5037
1510	6630
3738	6571
6821	6560
1957	3298
49	6073
2366	6798
2461	55
4161	6585
319	2515
93	6585
2747	4464
5366	6652
1685	6656
2366	3963
2933	6577
3275	3800
6613	6604
653	6638
2366	4173
284	6604
2846	1067
6571	6627
65	3062
3651	4793
6178	6560
3060	6627
2440	2056
5037	6693
2366	2897
2056	1156
2293	8127
5324	613
3947	3842
90	6652
3738	6598
4941	6613
1205	6585
65	6560
917	4731
270	3009
1794	6623
5037	6661
3803	6571
2288	6696
5259	1332
3738	6571
3738	6773
5175	6676
89	6599
4716	6730
221	2885
3680	1148
49	5037
4664	6734
1059	6664
72	5945
1036	6623
4001	3651
5037	6672
72	5156
1036	5845
113	653
1628	370
4445	3418
1156	6806
2031	6668
3191	6683
2461	6510
3639	6646
6670	3704
4309	6639
2452	6716
6569	5229
4760	6768
2930	5037
87	6722
221	6642
6610	3900
5901	2161
3752	3260
3734	6627
5259	5660
5784	6629
6084	6084
5901	6769
2418	6178
72	6584
4379	8133
4050	4380
3738	6783
5929	3058
2161	6569
990	6555
3272	58
3721	885
3738	3848
6006	5037
5259	5229
2638	6600
3260	6601
3367	6574
2366	6570
98	6710
5623	6178
6623	3009
380	4001
1067	6557
3734	3522
609	6595
90	3062
4505	4952
5259	2435
87	6694
4484	6738
540	5259
3062	4445
6369	6779
1895	5508
2575	250
245	4001
6604	6178
4265	3172
2366	6638
2950	90
51	4001
625	6600
3608	6972
250	2440
6449	4001
55	6615
72	3869
4380	3260
1510	2366
6178	4464
2941	2031
1892	5175
1957	6424
5037	6178
3272	3260
6560	4445
3042	6574
4481	4310
3260	72
6424	4705
6691	3062
2897	6574
3437	6178
4001	6636
2435	5901
1205	6577
3617	6818
1156	4445
6268	5901
3172	6728
6351	2523
5037	4899
840	4664
6583	820
3738	1242
6598	6178
3738	6146
113	1036
1156	3734
6596	6980
6582	6981
4481	2161
512	5825
2161	6574
653	6772
1794	5037
6579	6178
531	6604
4001	842
5343	6711
370	6570
4729	6571
3582	3803
6585	6424
6140	6731
6575	6555
92	6759
1157	5923
2161	6623
609	5156
2366	2897
1067	4498
5169	3060
2161	6629
5398	5702
2366	6828
1205	2934
380	6819
1794	6779
886	6638
3888	5261
7478	6178
2366	6178
3901	6687
2682	6682
975	6600
58	1882
6749	1957
3019	6733
2682	3175
380	3021
975	6570
3613	6682
1116	6652
6686	87
653	6571
1957	4516
531	4380
1398	6582
6604	1502
3738	6772
3060	4464
3639	7031
653	6676
1156	6666
979	4173
2124	3191
674	6590
1044	5259
3272	6629
68	6666
6590	2547
5901	3061
2836	6813
6774	5689
3869	6965
1205	3346
1067	6673
3079	4952
6174	1473
1205	6178
1887	6616
6563	1882
5929	6178
3738	5923
4665	6569
6638	6641
3260	4565
6560	6596
1397	6571
5037	6178
3983	4020
1044	5027
1892	3869
1634	6678
395	6449
2745	3848
2452	6029
103	6667
3777	6308
5391	5901
1403	6558
1139	4920
6006	6656
3752	5901
1156	6775
72	4941
2638	6661
4020	6582
4161	6573
5899	5037
3738	599
6178	5156
6638	6777
3272	6693
1973	6725
544	6638
6308	6622
5901	6604
5799	6604
4897	6595
609	6645
1156	8123
5200	6965
419	5901
220	6636
6590	5977
1821	6604
4737	6566
6558	4565
4664	3725
2745	6587
630	7018
2777	6646
6580	3367
103	6589
6685	4899
3060	6582
1067	5923
8144	6674
3617	5081
1348	6613
5259	6674
3734	6700
4161	6708
1156	6569
68	6555
4265	3144
68	5196
3403	6970
6555	4001
473	4481
58	3763
2682	6238
4380	1685
2461	3859
5702	5533
2250	6625
58	1067
6178	6582
270	5261
2579	4067
6567	4505
72	7013
5845	6638
3717	6743
319	5901
5037	6178
4920	6701
1892	6703
6178	113
3292	6970
6140	6816
410	5117
2165	840
3901	6652
6610	6611
4665	6680
3172	3626
3639	5229
3292	6627
4993	4985
6786	4588
3062	6424
6145	5037
6590	58
4707	6574
5264	5037
665	6598
1067	6595
514	2161
4380	3869
6631	6592
6178	6602
6449	6671
92	5027
5016	4538
840	2366
3109	6682
370	2972
2663	4001
5037	3582
49	4223
68	6657
5808	6594
72	4830
3065	6676
3738	6624
5639	6677
3060	5037
5200	6006
6604	6980
6569	6583
5901	2897
1060	5901
1499	3869
5229	6583
5037	2515
1205	6596
1067	5656
4380	6558
245	5016
49	6668
6424	6556
615	6449
6595	5921
58	6146
1696	5000
2663	6676
1123	6690
2523	6629
1205	6781
1001	1957
3030	5037
28	5259
2366	4198
519	6604
2293	6556
3366	2941
2579	5729
370	4293
1957	6788
2461	6972
587	6604
4484	6663
3275	6561
2161	842
2293	6646
3738	6964
4001	6449
1067	4654
1205	3356
6595	4020
4664	1508
92	6785
68	6703
3177	4333
2366	4565
5601	6661
2366	2906
6268	3109
4001	3617
5835	3738
2401	6268
3734	6726
2366	1123
3050	3501
2623	4001
370	2822
712	6576
5788	6727
6568	6575
3001	410
6619	6788
72	6651
3983	6750
1156	5027
3172	4001
1067	6424
28	3030
1957	6652
68	4417
6178	5691
319	473
1044	5945
3738	6176
4353	6573
5414	6449
4173	92
1156	4444
1148	5264
665	1059
5031	2461
2124	6800
6652	1205
2165	6575
3738	5702
975	6636
468	6589
3279	6600
615	2720
204	6628
3752	6757
5156	5031
6661	3109
2682	5901
2212	6178
4772	5601
4015	6970
1957	5027
72	6577
3800	6598
4595	6772
2638	1973
6178	6569
5477	6573
1423	5639
284	5259
1403	6776
4001	6571
4731	3848
1306	6178
4880	6592
5825	6647
2215	6583
6582	6711
653	3177
5784	6645
1957	5901
6604	3678
3738	6983
6559	2663
652	6586
1205	6603
2250	6624
2947	7017
3752	3738
1156	6607
4020	1067
1148	6642
319	5383
1059	3298
6652	6579
264	5259
48	5923
4020	4703
2461	7013
990	6971
3738	6600
3065	6803
3738	5037
615	6585
3881	5901
531	2923
3734	4086
49	6759
364	6568
2250	6755
1036	6686
2934	5334
1156	1957
5784	3639
4001	6562
55	6178
6178	5729
3738	2366
5391	4380
1957	7013
6610	5027
6598	4104
531	5027
6568	6583
113	5901
3983	5000
55	5142
3089	6731
6582	4729
3062	2923
6146	6699
6556	6600
2866	6595
1067	6590
5312	6424
1205	5921
1485	6749
2402	6766
1892	6598
6680	5508
686	4716
1306	6571
5200	6585
4333	6259
6555	5027
2972	6598
4353	4363
3062	4137
5901	6780
4001	6666
87	6176
6685	72
4445	6589
1770	5134
5200	3859
410	6655
4464	3651
1306	6576
2663	3947
4001	6624
6604	6672
2812	6786
6573	5702
72	6826
13	5037
4086	653
468	5037
6590	6030
1957	3651
399	6611
2440	6827
1880	5359
5729	3060
72	6779
6604	2706
6178	6629
3172	6972
6571	6652
3927	3639
3738	6813
5037	6797
5229	6709
2366	4137
4445	2366
8158	3651
72	6654
3738	6971
1794	5656
1748	6602
3060	4608
3738	6776
270	6598
4899	6717
3704	6613
1004	2161
531	6582
5656	6660
3170	6600
6178	6030
842	6178
3275	1148
1685	6601
3738	4001
6176	6763
1508	2124
67	4464
3413	3491
1892	6583
3738	5156
3172	6722
2401	6972
1157	5702
4664	512
264	5200
49	5027
609	5210
4147	6654
5100	5195
1243	5156
3752	6679
5736	6563
1036	6268
2745	3734
5477	6681
72	6619
49	3050
5037	6569
2663	6555
1044	6675
365	5784
6555	4050
2366	5210
613	4445
653	6619
840	6656
5656	3651
6691	6634
975	2366
3009	6574
4001	6569
6824	6681
4559	6615
5729	6734
2250	6587
49	3367
6604	6578
6557	2682
2941	6668
3738	1059
886	6178
6654	5027
1423	6178
2682	5414
3030	5037
6821	250
3367	6638
3107	6579
842	3734
365	6672
1397	4952
4461	6764
5037	3030
5359	6604
4086	6613
519	6667
2461	5229
4481	6820
6829	6670
90	4559
5037	6738
4565	4067
3738	6595
72	6178
1200	3175
3030	6721
1156	5037
1957	6978
4380	6604
68	4444
2897	6562
2161	6590
380	842
1957	6146
6006	6573
5722	6575
2682	2056
6605	6178
3260	6259
3651	5901
72	3260
6449	6178
4265	3927
92	6734
3144	6556
5229	4952
6178	6573
1397	6818
243	6711
49	6577
364	49
2366	6708
1892	6600
1397	3279
6757	6642
886	653
2546	2678
6178	6176
58	6597
2366	4001
5156	4379
2366	6595
2682	6683
55	5477
540	2366
1403	3704
5229	6424
49	6563
5175	6979
511	6607
4001	6664
6063	6006
6561	1188
3738	3582
49	6030
4380	4722
2408	5901
1059	6598
68	6781
4746	3704
6372	6561
3738	6731
3175	5037
58	5901
5901	6178
3983	6662
5264	6621
4001	6569
3785	6569
5623	3963
7165	6178
3030	6449
1529	6657
2745	6750
67	6611
3042	3260
2161	6630
49	6708
1892	4899
6577	6178
3738	270
5901	3009
1156	2958
284	6749
1517	2366
4380	6561
3738	6977
3062	6750
2926	6557
2575	370
4664	6637
87	6815
4985	5107
1156	6588
3172	6585
3065	92
1369	6555
89	6756
1957	6637
8154	3639
4173	975
2947	3639
5229	6611
3651	6618
4797	6679
4507	6720
3054	2461
113	3989
2682	6804
3752	6560
6623	5702
3413	6778
4444	5027
6178	6063
49	2682
3060	6781
1148	6598
6554	4161
1897	6259
3738	2250
2366	6799
3738	6590
2747	3285
2366	7031
3003	6449
840	5901
2923	1157
2366	3959
1157	5156
6178	4559
49	4680
3176	5601
1553	6776
49	4616
3651	4565
7020	6604
1067	4444
3009	4394
49	6449
6623	2385
1794	6776
3060	3260
1156	7030
1957	3983
72	6656
1139	6604
3947	6584
3109	3664
5339	6636
1672	3260
6611	4077
395	7013
477	2366
3403	3717
4952	3062
1957	380
6664	6268
55	6676
1748	6555
984	4198
6582	6614
6178	4703
6571	5414
653	6814
72	2161
917	5950
2056	4444
3803	6679
544	6692
3738	6591
2787	1685
1696	6781
7020	1973
824	6680
975	6577
19	6745
587	4262
5808	3079
653	6978
68	6268
3738	5037
8159	6637
990	1067
319	5787
5142	1205
270	6560
49	1157
90	5901
2366	6555
4077	158
1423	4380
2440	6351
4640	6663
6555	5037
1897	3009
5901	6582
3208	6178
3738	6170
6610	5037
6593	3777
2220	6667
3778	5334
840	6739
3520	1892
3019	5702
6449	5901
5901	6584
6178	6688
90	6238
58	3582
72	6308
319	6449
2366	6595
445	6449
5784	3009
1156	4664
598	3738
5901	6555
319	6178
3738	3175
3738	6655
2974	6576
1156	6682
49	6655
1067	6259
3738	6568
1205	5037
1464	3403
1205	653
2461	3170
1044	2663
6582	6555
4445	6717
1139	3960
1200	4664
49	6621
3065	1200
2366	6570
1156	6598
72	6627
4001	1794
5156	5261
6610	6449
2791	3927
975	6585
6666	6573
1957	3626
1044	6623
2461	3927
6610	5027
1148	6654
4086	6972
6756	6562
1499	2161
1957	93
3009	3403
49	6673
2435	6571
3356	6555
4077	6558
90	3734
5702	6681
3042	5923
3738	5229
6146	3172
7019	6590
6176	6623
68	2161
4793	6370
158	90
6590	6597
6585	5037
5929	3030
67	6566
4664	3272
49	3522
2703	6178
630	270
2242	6925
3803	3403
6606	3783
6554	7020
4076	4538
1156	4223
6063	3842
1306	410
6560	3869
2991	6686
2366	6594
3738	3009
4353	5383
2461	6610
6508	5037
2745	6575
3738	4001
6750	6573
1882	3009
5366	2703
3738	4498
3738	5099
4707	6176
840	4001
3738	5784
4900	6595
51	2161
5037	5216
5461	6588
2461	5901
3491	5259
5825	3704
2926	3738
652	6662
3062	6554
1628	6594
72	4265
3328	7020
975	5923
28	3172
820	6972
1156	5901
58	6178
2682	5784
4076	6805
67	5929
3617	5210
3062	6680
3869	7017
5901	5216
3734	3060
6178	3848
2703	6178
3608	5016
531	2435
1157	6652
1859	6972
4559	4565
3060	2638
445	72
5037	6673
2250	512
6582	6559
2401	6619
270	4899
6424	6982
630	2366
3658	6781
2682	6631
6604	6702
3009	4565
3175	3963
380	3736
4484	6759
6030	6574
4001	1067
6558	6632
3208	6656
3009	6178
264	4445
3798	6555
8041	3272
5200	6424
221	6608
4161	4772
1812	3347
264	2638
5929	6972
5494	2452
2161	3009
6372	3172
6424	6788
67	6755
6666	3272
2579	6623
3065	6424
5037	6571
1897	4722
1473	653
4394	5264
6006	5414
6508	6174
3065	3030
899	6978
5037	2682
4833	6259
3738	4952
72	4333
3030	6571
158	6598
1423	6571
541	6978
6582	6580
6666	6557
250	6424
6646	6637
5037	6579
1634	5499
1685	3058
6613	4265
1156	6569
3260	4445
6308	6586
2635	5037
6491	3092
2161	6684
4265	4076
1786	6449
6686	6749
4880	6604
1385	6594
4444	5729
533	6685
2974	6178
3424	6615
6605	6621
68	6424
3738	6569
3651	6574
5784	6706
2440	3704
6610	6146
2745	4952
2161	6178
2402	5945
6779	4333
6686	2958
4626	8157
6610	6590
3803	4001
6567	6781
3738	8126
2216	3491
4041	5037
2461	2250
6627	6768
4020	6729
2682	5901
270	6604
1350	3097
3738	4603
1897	3260
6558	6030
158	6604
1348	4137
1973	6449
975	6695
511	6590
3738	6569
2941	4020
6777	4378
5343	6642
1423	7148
4394	6569
3021	6610
1200	1139
514	5901
87	6146
4086	4015
6619	370
5901	6557
470	5691
1423	6583
380	6178
5149	3608
2161	6574
2461	6673
1403	6683
5229	6563
615	5702
3021	5031
3062	6623
1973	6178
6178	6601
319	4880
2998	6686
245	6601
6449	6663
570	6665
2366	2906
3738	2461
6615	8122
67	6691
270	6594
5264	4537
842	6562
92	3959
5229	5031
6571	6711
3403	6778
2926	6706
4086	1156
615	5929
6629	4484
6562	4265
3425	6574
587	4897
4274	6983
4380	6178
6708	6424
883	7030
5845	4086
6178	6574
2897	6574
1157	3046
7463	1200
353	3491
511	8154
1067	6070
49	2991
1067	842
3429	3983
5037	6610
6658	3366
72	5259
3170	270
72	2923
72	5027
3734	6178
1306	3272
1067	2958
380	6788
4380	6449
158	3869
1957	4285
1957	6738
4067	4333
2461	3403
6574	6972
939	4001
840	6598
3364	4001
4498	3009
445	6030
4173	1067
58	6666
6615	6259
3191	4842
1812	6610
6656	6556
6571	6633
6672	5901
2575	5729
158	6979
6449	6609
6146	4020
887	2745
6178	6631
5601	5229
6750	4840
6688	6705
5929	3507
6449	6602
3752	6791
10	6716
6569	5499
1157	5027
3738	5784
51	6449
67	6178
712	220
1794	6626
511	6697
380	6975
1156	2546
419	3738
6756	6660
3738	7017
3608	6623
6178	3869
89	5259
2435	399
8041	5601
1036	6598
4380	6674
1148	1205
2366	6601
4265	2638
204	6782
3060	4001
19	6599
220	3403
990	6736
19	3725
5901	5149
712	2366
1880	6070
5037	6583
3062	3403
6589	6673
6824	4380
4417	3170
3328	4001
1205	6659
68	1067
1880	3983
1957	3738
6604	8129
264	284
1941	6555
1387	6652
98	2682
1685	6178
5037	5901
2322	6569
3060	6671
6568	6555
3738	6788
58	5703
68	90
712	2408
6308	6673
72	3704
250	4262
2366	5339
72	6570
2991	1957
1794	6665
1813	6577
615	6600
516	5259
2923	6753
4484	6606
319	6613
531	6580
2897	6554
6006	6640
1060	6673
3738	6793
3738	6598
72	1157
245	6623
