1	3738	6624
1	5639	6677
1	3060	5037
1	5200	6006
1	6604	6980
1	6569	6583
1	5901	2897
1	1060	5901
1	1499	3869
1	5229	6583
1	5037	2515
1	1205	6596
1	1067	5656
1	4380	6558
1	245	5016
1	49	6668
1	6424	6556
1	615	6449
1	6595	5921
1	58	6146
1	1696	5000
1	2663	6676
1	1123	6690
1	2523	6629
1	1205	6781
1	1001	1957
1	3030	5037
1	28	5259
1	2366	4198
1	519	6604
1	2293	6556
1	3366	2941
1	2579	5729
1	370	4293
1	1957	6788
1	2461	6972
1	587	6604
1	4484	6663
1	3275	6561
1	2161	842
1	2293	6646
1	3738	6964
1	4001	6449
1	1067	4654
1	1205	3356
1	6595	4020
1	4664	1508
1	92	6785
1	68	6703
1	3177	4333
1	2366	4565
1	5601	6661
1	2366	2906
1	6268	3109
1	4001	3617
1	5835	3738
1	2401	6268
1	3734	6726
1	2366	1123
1	3050	3501
1	2623	4001
1	370	2822
1	712	6576
1	5788	6727
1	6568	6575
1	3001	410
1	6619	6788
1	72	6651
1	3983	6750
1	1156	5027
1	3172	4001
1	1067	6424
1	28	3030
1	1957	6652
1	68	4417
1	6178	5691
1	319	473
1	1044	5945
1	3738	6176
1	4353	6573
1	5414	6449
1	4173	92
1	1156	4444
1	1148	5264
1	665	1059
1	5031	2461
1	2124	6800
1	6652	1205
1	2165	6575
1	3738	5702
1	975	6636
1	468	6589
1	3279	6600
1	615	2720
1	204	6628
1	3752	6757
1	5156	5031
1	6661	3109
1	2682	5901
1	2212	6178
1	4772	5601
1	4015	6970
1	1957	5027
1	72	6577
1	3800	6598
1	4595	6772
1	2638	1973
1	6178	6569
1	5477	6573
1	1423	5639
1	284	5259
1	1403	6776
1	4001	6571
1	4731	3848
1	1306	6178
1	4880	6592
1	5825	6647
1	2215	6583
1	6582	6711
1	653	3177
1	5784	6645
1	1957	5901
1	6604	3678
1	3738	6983
1	6559	2663
1	652	6586
1	1205	6603
1	2250	6624
1	2947	7017
1	3752	3738
1	1156	6607
1	4020	1067
1	1148	6642
1	319	5383
1	1059	3298
1	6652	6579
1	264	5259
1	48	5923
1	4020	4703
1	2461	7013
1	990	6971
1	3738	6600
1	3065	6803
1	3738	5037
1	615	6585
1	3881	5901
1	531	2923
1	3734	4086
1	49	6759
1	364	6568
1	2250	6755
1	1036	6686
1	2934	5334
1	1156	1957
1	5784	3639
1	4001	6562
1	55	6178
1	6178	5729
1	3738	2366
1	5391	4380
1	1957	7013
1	6610	5027
1	6598	4104
1	531	5027
1	6568	6583
1	113	5901
1	3983	5000
1	55	5142
1	3089	6731
1	6582	4729
1	3062	2923
1	6146	6699
1	6556	6600
1	2866	6595
1	1067	6590
1	5312	6424
1	1205	5921
1	1485	6749
1	2402	6766
1	1892	6598
1	6680	5508
1	686	4716
1	1306	6571
1	5200	6585
1	4333	6259
1	6555	5027
1	2972	6598
1	4353	4363
1	3062	4137
1	5901	6780
1	4001	6666
1	87	6176
1	6685	72
1	4445	6589
1	1770	5134
1	5200	3859
1	410	6655
1	4464	3651
1	1306	6576
1	2663	3947
1	4001	6624
1	6604	6672
1	2812	6786
1	6573	5702
1	72	6826
1	13	5037
1	4086	653
1	468	5037
1	6590	6030
1	1957	3651
1	399	6611
1	2440	6827
1	1880	5359
1	5729	3060
1	72	6779
1	6604	2706
1	6178	6629
1	3172	6972
1	6571	6652
1	3927	3639
1	3738	6813
1	5037	6797
1	5229	6709
1	2366	4137
1	4445	2366
1	8158	3651
1	72	6654
1	3738	6971
1	1794	5656
1	1748	6602
1	3060	4608
1	3738	6776
1	270	6598
1	4899	6717
1	3704	6613
1	1004	2161
1	531	6582
1	5656	6660
1	3170	6600
1	6178	6030
1	842	6178
1	3275	1148
1	1685	6601
1	3738	4001
1	6176	6763
1	1508	2124
1	67	4464
1	3413	3491
1	1892	6583
1	3738	5156
1	3172	6722
1	2401	6972
1	1157	5702
1	4664	512
1	264	5200
1	49	5027
1	609	5210
1	4147	6654
1	5100	5195
1	1243	5156
1	3752	6679
1	5736	6563
1	1036	6268
1	2745	3734
1	5477	6681
1	72	6619
1	49	3050
1	5037	6569
1	2663	6555
1	1044	6675
1	365	5784
1	6555	4050
1	2366	5210
1	613	4445
1	653	6619
1	840	6656
1	5656	3651
1	6691	6634
1	975	2366
1	3009	6574
1	4001	6569
1	6824	6681
1	4559	6615
1	5729	6734
1	2250	6587
1	49	3367
1	6604	6578
1	6557	2682
1	2941	6668
1	3738	1059
1	886	6178
1	6654	5027
1	1423	6178
1	2682	5414
1	3030	5037
1	6821	250
1	3367	6638
1	3107	6579
1	842	3734
1	365	6672
1	1397	4952
1	4461	6764
1	5037	3030
1	5359	6604
1	4086	6613
1	519	6667
1	2461	5229
1	4481	6820
1	6829	6670
1	90	4559
1	5037	6738
1	4565	4067
1	3738	6595
1	72	6178
1	1200	3175
1	3030	6721
1	1156	5037
1	1957	6978
1	4380	6604
1	68	4444
1	2897	6562
1	2161	6590
1	380	842
1	1957	6146
1	6006	6573
1	5722	6575
1	2682	2056
1	6605	6178
1	3260	6259
1	3651	5901
1	72	3260
1	6449	6178
1	4265	3927
1	92	6734
1	3144	6556
1	5229	4952
1	6178	6573
1	1397	6818
1	243	6711
1	49	6577
1	364	49
1	2366	6708
1	1892	6600
1	1397	3279
1	6757	6642
1	886	653
1	2546	2678
1	6178	6176
1	58	6597
1	2366	4001
1	5156	4379
1	2366	6595
1	2682	6683
1	55	5477
1	540	2366
1	1403	3704
1	5229	6424
1	49	6563
1	5175	6979
1	511	6607
1	4001	6664
1	6063	6006
1	6561	1188
1	3738	3582
1	49	6030
1	4380	4722
1	2408	5901
1	1059	6598
1	68	6781
1	4746	3704
1	6372	6561
1	3738	6731
1	3175	5037
1	58	5901
1	5901	6178
1	3983	6662
1	5264	6621
1	4001	6569
1	3785	6569
1	5623	3963
1	7165	6178
1	3030	6449
1	1529	6657
1	2745	6750
1	67	6611
1	3042	3260
1	2161	6630
1	49	6708
1	1892	4899
1	6577	6178
1	3738	270
1	5901	3009
1	1156	2958
1	284	6749
1	1517	2366
1	4380	6561
1	3738	6977
1	3062	6750
1	2926	6557
1	2575	370
1	4664	6637
1	87	6815
1	4985	5107
1	1156	6588
1	3172	6585
1	3065	92
1	1369	6555
1	89	6756
1	1957	6637
1	8154	3639
1	4173	975
1	2947	3639
1	5229	6611
1	3651	6618
1	4797	6679
1	4507	6720
1	3054	2461
1	113	3989
1	2682	6804
1	3752	6560
1	6623	5702
1	3413	6778
1	4444	5027
1	6178	6063
1	49	2682
1	3060	6781
1	1148	6598
1	6554	4161
1	1897	6259
1	3738	2250
1	2366	6799
1	3738	6590
1	2747	3285
1	2366	7031
1	3003	6449
1	840	5901
1	2923	1157
1	2366	3959
1	1157	5156
1	6178	4559
1	49	4680
1	3176	5601
1	1553	6776
1	49	4616
1	3651	4565
1	7020	6604
1	1067	4444
1	3009	4394
1	49	6449
1	6623	2385
1	1794	6776
1	3060	3260
1	1156	7030
1	1957	3983
1	72	6656
1	1139	6604
1	3947	6584
1	3109	3664
1	5339	6636
1	1672	3260
1	6611	4077
1	395	7013
1	477	2366
1	3403	3717
1	4952	3062
1	1957	380
1	6664	6268
1	55	6676
1	1748	6555
1	984	4198
1	6582	6614
1	6178	4703
1	6571	5414
1	653	6814
1	72	2161
1	917	5950
1	2056	4444
1	3803	6679
1	544	6692
1	3738	6591
1	2787	1685
1	1696	6781
1	7020	1973
1	824	6680
1	975	6577
1	19	6745
1	587	4262
1	5808	3079
1	653	6978
1	68	6268
1	3738	5037
1	8159	6637
1	990	1067
1	319	5787
1	5142	1205
1	270	6560
1	49	1157
1	90	5901
1	2366	6555
1	4077	158
1	1423	4380
1	2440	6351
1	4640	6663
1	6555	5037
1	1897	3009
1	5901	6582
1	3208	6178
1	3738	6170
1	6610	5037
1	6593	3777
1	2220	6667
1	3778	5334
1	840	6739
1	3520	1892
1	3019	5702
1	6449	5901
1	5901	6584
1	6178	6688
1	90	6238
1	58	3582
1	72	6308
1	319	6449
1	2366	6595
1	445	6449
1	5784	3009
1	1156	4664
1	598	3738
1	5901	6555
1	319	6178
1	3738	3175
1	3738	6655
1	2974	6576
1	1156	6682
1	49	6655
1	1067	6259
1	3738	6568
1	1205	5037
1	1464	3403
1	1205	653
1	2461	3170
1	1044	2663
1	6582	6555
1	4445	6717
1	1139	3960
1	1200	4664
1	49	6621
1	3065	1200
1	2366	6570
1	1156	6598
1	72	6627
1	4001	1794
1	5156	5261
1	6610	6449
1	2791	3927
1	975	6585
1	6666	6573
1	1957	3626
1	1044	6623
1	2461	3927
1	6610	5027
1	1148	6654
1	4086	6972
1	6756	6562
1	1499	2161
1	1957	93
1	3009	3403
1	49	6673
1	2435	6571
1	3356	6555
1	4077	6558
1	90	3734
1	5702	6681
1	3042	5923
1	3738	5229
1	6146	3172
1	7019	6590
1	6176	6623
1	68	2161
1	4793	6370
1	158	90
1	6590	6597
1	6585	5037
1	5929	3030
1	67	6566
1	4664	3272
1	49	3522
1	2703	6178
1	630	270
1	2242	6925
1	3803	3403
1	6606	3783
1	6554	7020
1	4076	4538
1	1156	4223
1	6063	3842
1	1306	410
1	6560	3869
1	2991	6686
1	2366	6594
1	3738	3009
1	4353	5383
1	2461	6610
1	6508	5037
1	2745	6575
1	3738	4001
1	6750	6573
1	1882	3009
1	5366	2703
1	3738	4498
1	3738	5099
1	4707	6176
1	840	4001
1	3738	5784
1	4900	6595
1	51	2161
1	5037	5216
1	5461	6588
1	2461	5901
1	3491	5259
1	5825	3704
1	2926	3738
1	652	6662
1	3062	6554
1	1628	6594
1	72	4265
1	3328	7020
1	975	5923
1	28	3172
1	820	6972
1	1156	5901
1	58	6178
1	2682	5784
1	4076	6805
1	67	5929
1	3617	5210
1	3062	6680
1	3869	7017
1	5901	5216
1	3734	3060
1	6178	3848
1	2703	6178
1	3608	5016
1	531	2435
1	1157	6652
1	1859	6972
1	4559	4565
1	3060	2638
1	445	72
1	5037	6673
1	2250	512
1	6582	6559
1	2401	6619
1	270	4899
1	6424	6982
1	630	2366
1	3658	6781
1	2682	6631
1	6604	6702
1	3009	4565
1	3175	3963
1	380	3736
1	4484	6759
1	6030	6574
1	4001	1067
1	6558	6632
1	3208	6656
1	3009	6178
1	264	4445
1	3798	6555
1	8041	3272
1	5200	6424
1	221	6608
1	4161	4772
1	1812	3347
1	264	2638
1	5929	6972
1	5494	2452
1	2161	3009
1	6372	3172
1	6424	6788
1	67	6755
1	6666	3272
1	2579	6623
1	3065	6424
1	5037	6571
1	1897	4722
1	1473	653
1	4394	5264
1	6006	5414
1	6508	6174
1	3065	3030
1	899	6978
1	5037	2682
1	4833	6259
1	3738	4952
1	72	4333
1	3030	6571
1	158	6598
1	1423	6571
1	541	6978
1	6582	6580
1	6666	6557
1	250	6424
1	6646	6637
1	5037	6579
1	1634	5499
1	1685	3058
1	6613	4265
1	1156	6569
1	3260	4445
1	6308	6586
1	2635	5037
1	6491	3092
1	2161	6684
1	4265	4076
1	1786	6449
1	6686	6749
1	4880	6604
1	1385	6594
1	4444	5729
1	533	6685
1	2974	6178
1	3424	6615
1	6605	6621
1	68	6424
1	3738	6569
1	3651	6574
1	5784	6706
1	2440	3704
1	6610	6146
1	2745	4952
1	2161	6178
1	2402	5945
1	6779	4333
1	6686	2958
1	4626	8157
1	6610	6590
1	3803	4001
1	6567	6781
1	3738	8126
1	2216	3491
1	4041	5037
1	2461	2250
1	6627	6768
1	4020	6729
1	2682	5901
1	270	6604
1	1350	3097
1	3738	4603
1	1897	3260
1	6558	6030
1	158	6604
1	1348	4137
1	1973	6449
1	975	6695
1	511	6590
1	3738	6569
1	2941	4020
1	6777	4378
1	5343	6642
1	1423	7148
1	4394	6569
1	3021	6610
1	1200	1139
1	514	5901
1	87	6146
1	4086	4015
1	6619	370
1	5901	6557
1	470	5691
1	1423	6583
1	380	6178
1	5149	3608
1	2161	6574
1	2461	6673
1	1403	6683
1	5229	6563
1	615	5702
1	3021	5031
1	3062	6623
1	1973	6178
1	6178	6601
1	319	4880
1	2998	6686
1	245	6601
1	6449	6663
1	570	6665
1	2366	2906
1	3738	2461
1	6615	8122
1	67	6691
1	270	6594
1	5264	4537
1	842	6562
1	92	3959
1	5229	5031
1	6571	6711
1	3403	6778
1	2926	6706
1	4086	1156
1	615	5929
1	6629	4484
1	6562	4265
1	3425	6574
1	587	4897
1	4274	6983
1	4380	6178
1	6708	6424
1	883	7030
1	5845	4086
1	6178	6574
1	2897	6574
1	1157	3046
1	7463	1200
1	353	3491
1	511	8154
1	1067	6070
1	49	2991
1	1067	842
1	3429	3983
1	5037	6610
1	6658	3366
1	72	5259
1	3170	270
1	72	2923
1	72	5027
1	3734	6178
1	1306	3272
1	1067	2958
1	380	6788
1	4380	6449
1	158	3869
1	1957	4285
1	1957	6738
1	4067	4333
1	2461	3403
1	6574	6972
1	939	4001
1	840	6598
1	3364	4001
1	4498	3009
1	445	6030
1	4173	1067
1	58	6666
1	6615	6259
1	3191	4842
1	1812	6610
1	6656	6556
1	6571	6633
1	6672	5901
1	2575	5729
1	158	6979
1	6449	6609
1	6146	4020
1	887	2745
1	6178	6631
1	5601	5229
1	6750	4840
1	6688	6705
1	5929	3507
1	6449	6602
1	3752	6791
1	10	6716
1	6569	5499
1	1157	5027
1	3738	5784
1	51	6449
1	67	6178
1	712	220
1	1794	6626
1	511	6697
1	380	6975
1	1156	2546
1	419	3738
1	6756	6660
1	3738	7017
1	3608	6623
1	6178	3869
1	89	5259
1	2435	399
1	8041	5601
1	1036	6598
1	4380	6674
